subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
rhea:31960		metacyc.compound:RXN-12881		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31962		kegg.reaction:R09863		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31964		metacyc.compound:RXN-12882		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31966		kegg.reaction:R09864		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31968		metacyc.compound:RXN-12884		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31970		kegg.reaction:R09866		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31972		metacyc.compound:RXN-8855		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31974		kegg.reaction:R09867		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31976		metacyc.compound:RXN-12885		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31978		kegg.reaction:R09868		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31980		reactome:R-HSA-139970.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31980		metacyc.compound:RXN-12900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31982		kegg.reaction:R05623		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31984		metacyc.compound:RXN-8508		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31986		kegg.reaction:R10077		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31990		kegg.reaction:R09917		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31990		metacyc.compound:RXN-9685		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31992		metacyc.compound:RXN-12838		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31994		kegg.reaction:R09902		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31996		metacyc.compound:RXN-12837		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:31998		kegg.reaction:R09901		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32000		metacyc.compound:RXN-12836		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32002		kegg.reaction:R09900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32012		metacyc.compound:RXN-12833		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32014		kegg.reaction:R09898		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32016		metacyc.compound:RXN-12832		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32018		kegg.reaction:R09897		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32020		metacyc.compound:RXN-8604		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32022		kegg.reaction:R10007		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32024		metacyc.compound:RXN-12831		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32026		kegg.reaction:R09896		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32028		metacyc.compound:RXN-8426		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32030		kegg.reaction:R09895		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32032		metacyc.compound:RXN-10599		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32034		kegg.reaction:R09894		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32036		metacyc.compound:RXN-12718		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32038		kegg.reaction:R09883		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32042		kegg.reaction:R00184		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32042		metacyc.compound:RXN-12820		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32046		kegg.reaction:R09879		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32046		metacyc.compound:RXN-12819		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32050		kegg.reaction:R09881		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32050		metacyc.compound:RXN-10967		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32054		kegg.reaction:R09882		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32054		metacyc.compound:RXN-10774		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32060		metacyc.compound:RXN-14901		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32064		ecocyc:RXN-12816		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32064		reactome:R-HSA-2395876.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32064		reactome:R-HSA-2395879.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32064		metacyc.compound:RXN-12816		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32066		kegg.reaction:R09877		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32070		kegg.reaction:R09876		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32070		metacyc.compound:RXN-11455		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32072		metacyc.compound:RXN-14242		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32076		metacyc.compound:RXN-12892		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32078		kegg.reaction:R09874		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32080		metacyc.compound:RXN-14243		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32084		metacyc.compound:RXN-10003		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32086		kegg.reaction:R09843		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32088		metacyc.compound:RXN-12809		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32092		metacyc.compound:RXN-12808		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32094		kegg.reaction:R05531		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32096		metacyc.compound:RXN-12806		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32098		kegg.reaction:R09873		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32100		metacyc.compound:RXN-6687		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32102		kegg.reaction:R08973		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32104		metacyc.compound:RXN-12805		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32106		kegg.reaction:R09872		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32108		metacyc.compound:RXN-11896		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32110		kegg.reaction:R09871		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32112		metacyc.compound:RXN-11895		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32114		kegg.reaction:R09870		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32116		metacyc.compound:RXN-6685		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32118		kegg.reaction:R08972		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32120		metacyc.compound:RXN-17379		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32122		kegg.reaction:R11497		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32128		metacyc.compound:RXN-14244		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32134		kegg.reaction:R09958		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32134		metacyc.compound:RXN-13029		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32138		kegg.reaction:R01199		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32138		metacyc.compound:2-OXOBUTYRATE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32140		metacyc.compound:RXN-12359		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-352136.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-375768.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-375770.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-375776.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-375790.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-8932851.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-8952726.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32143	L-arginine(in) = L-arginine(out)	reactome:R-HSA-8959781.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32146		ecocyc:RXN66-448		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32146		metacyc.compound:RXN66-448		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32154		metacyc.compound:RXN-12834		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32156		ecocyc:RXN0-1342		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32156		metacyc.compound:RXN0-1342		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32160		ecocyc:RXN-12104		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32160		metacyc.compound:RXN-12104		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32164		metacyc.compound:RXN-13054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32166		kegg.reaction:R10090		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32168		metacyc.compound:RXN-13056		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32170		kegg.reaction:R10091		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32172		metacyc.compound:RXN0-2042		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32178		metacyc.compound:GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32180		metacyc.compound:RXN-5041		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32184		metacyc.compound:RXN-12778		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32188		metacyc.compound:RXN-12694		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32192		metacyc.compound:RXN-12878		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32194		kegg.reaction:R10086		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32196		metacyc.compound:RXN-8509		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32198		kegg.reaction:R10078		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32200		metacyc.compound:RXN-12691		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32202		kegg.reaction:R09860		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32204		metacyc.compound:SYNEPHRINE-DEHYDRATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32206		kegg.reaction:R03359		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32214		kegg.reaction:R03966		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32214		metacyc.compound:RXN-8529		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32216		ecocyc:RXN-12752		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32216		metacyc.compound:RXN-12752		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32218		kegg.reaction:R10280		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32220		metacyc.compound:RXN1F-150		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32222		kegg.reaction:R05341		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32224		ecocyc:RXN0-6727		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32224		metacyc.compound:RXN0-6727		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32226		kegg.reaction:R10267		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32228		ecocyc:RXN-13142		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32228		reactome:R-HSA-6806966.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32228		metacyc.compound:RXN-13142		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32230		kegg.reaction:R10281		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32232		reactome:R-HSA-6806967.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32232		metacyc.compound:RXN-13139		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32234		kegg.reaction:R10288		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32236		ecocyc:RXN-13141		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32236		metacyc.compound:RXN-13141		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32238		kegg.reaction:R10268		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32240		metacyc.compound:RXN1F-151		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32242		kegg.reaction:R03824		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32244		metacyc.compound:RXN-8801		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32246		kegg.reaction:R10555		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32249		metacyc.compound:RXN-14245		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32250		kegg.reaction:R01794		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32253		metacyc.compound:RXN-14245		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32254		kegg.reaction:R01793		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32255	meso-2,6-diaminoheptanedioate + NADP(+) = (S)-2,3,4,5-tetrahydrodipicolinate + 2 H(+) + NADPH + NH4(+)	metacyc.compound:RXN-14246		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32262		kegg.reaction:R10050		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32262		metacyc.compound:RXN-13144		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32266		kegg.reaction:R10178		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32266		metacyc.compound:RXN-6902		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32270		kegg.reaction:R10179		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32270		metacyc.compound:RXN-13328		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32272		ecocyc:RXN-13158		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32272		metacyc.compound:RXN-13158		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32274		kegg.reaction:R10052		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32276		ecocyc:RXN-13179		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32276		metacyc.compound:RXN-13179		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32278		kegg.reaction:R05837		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32290		ecocyc:RXN-13163		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32290		kegg.reaction:R10170		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32290		metacyc.compound:RXN-13163		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32296		macie:M0264		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32296		metacyc.compound:RXN-13162		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32298		kegg.reaction:R06223		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32300		metacyc.compound:RXN-13162		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32306		kegg.reaction:R09720		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32306		metacyc.compound:RXN-13722		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32310		kegg.reaction:R08527		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32312		metacyc.compound:RXN-13187		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32314		kegg.reaction:R10671		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32324		metacyc.compound:RXN-13190		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32326		kegg.reaction:R10066		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32328		metacyc.compound:RXN-10629		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32330		kegg.reaction:R09988		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32331	(1S,2S,4R)-endo-fenchol + NAD(+) = (1S,4R)-fenchone + H(+) + NADH	metacyc.compound:RXN-12955		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32334		kegg.reaction:R09984		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32335	(1S,2S,4R)-endo-fenchol + NADP(+) = (1S,4R)-fenchone + H(+) + NADPH	metacyc.compound:RXN-12955		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32338		kegg.reaction:R09985		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32342		kegg.reaction:R09987		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32342		metacyc.compound:RXN-12956		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32346		kegg.reaction:R09986		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32346		metacyc.compound:RXN-12956		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32348		metacyc.compound:RXN-13196		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32350		kegg.reaction:R09611		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32352		metacyc.compound:RXN-11585		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32354		kegg.reaction:R09612		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32356		metacyc.compound:RXN-13411		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32358		kegg.reaction:R10063		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32362		kegg.reaction:R10065		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32362		metacyc.compound:RXN-13197		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32364		metacyc.compound:RXN-13689		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32366		kegg.reaction:R10053		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32370		kegg.reaction:R00640		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32370		metacyc.compound:RXN-13183		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32374		kegg.reaction:R10055		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32374		metacyc.compound:RXN-13185		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32382		kegg.reaction:R09388		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32382		metacyc.compound:RXN-9948		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32386		kegg.reaction:R06399		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32386		metacyc.compound:RXN-9949		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32390		kegg.reaction:R06376		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32390		kegg.reaction:R06383		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32390		metacyc.compound:RXN-9389		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32392		metacyc.compound:RXN-9424		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32396		metacyc.compound:RXN-9429		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32400		metacyc.compound:RXN-9430		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32404		metacyc.compound:RXN-9392		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32408		metacyc.compound:RXN-9425		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32412		metacyc.compound:RXN-9426		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32416		metacyc.compound:RXN-9433		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32420		metacyc.compound:RXN-9434		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32425		metacyc.compound:RXN-9403		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32426		kegg.reaction:R06373		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32429		metacyc.compound:RXN-9419		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32430		kegg.reaction:R06372		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32432		metacyc.compound:RXN-9441		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32434		kegg.reaction:R08925		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32436		metacyc.compound:RXN-9390		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32440		metacyc.compound:RXN-13194		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32442		kegg.reaction:R10072		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32444		metacyc.compound:RXN-13193		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32446		kegg.reaction:R10071		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32456		metacyc.compound:RXN-13397		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32458		kegg.reaction:R10073		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32460		ecocyc:RXN-13403		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32460		metacyc.compound:RXN-13403		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32462		kegg.reaction:R03194		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32464		metacyc.compound:RXN-13404		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32466		kegg.reaction:R10060		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32468		metacyc.compound:RXN-13405		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32470		kegg.reaction:R10061		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32472		metacyc.compound:RXN-8383		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32474		kegg.reaction:R08997		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32476		metacyc.compound:RXN-13406		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32478		kegg.reaction:R10062		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32481		metacyc.compound:RXN-13402		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32482		kegg.reaction:R10059		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32484		metacyc.compound:3.1.1.82-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32486		kegg.reaction:R08974		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32490		kegg.reaction:R09538		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32490		metacyc.compound:RXN-9614		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32492		metacyc.compound:RXN-10628		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32494		kegg.reaction:R09934		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32496		metacyc.compound:RXN-8197		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32498		kegg.reaction:R08785		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32499	(1R,5R)-sabinene + H(+) + NADPH + O2 = (1S,3R,5S)-sabinol + H2O + NADP(+)	metacyc.compound:%2b-SABINOL-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32502		kegg.reaction:R09987		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32504		metacyc.compound:LINALOOL-8-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32506		kegg.reaction:R04366		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32510		metacyc.compound:RXN-9393		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32512		metacyc.compound:RXN-9394		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32514		kegg.reaction:R06390		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32516		metacyc.compound:RXN-9421		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32518		kegg.reaction:R06392		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32520		metacyc.compound:RXN-12975		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32522		kegg.reaction:R09940		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32526		kegg.reaction:R09941		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32526		metacyc.compound:RXN-12958		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32530		kegg.reaction:R09942		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32530		metacyc.compound:RXN-12627		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32534		kegg.reaction:R09943		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32534		metacyc.compound:RXN-12977		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32536		metacyc.compound:RXN-12734		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32538		kegg.reaction:R09960		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32540		metacyc.compound:RXN-8565		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32542		kegg.reaction:R09963		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32544		metacyc.compound:RXN-12980		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32546		kegg.reaction:R09964		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32548		metacyc.compound:RXN-12982		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32550		kegg.reaction:R09966		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32552		metacyc.compound:RXN-5101		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32554		kegg.reaction:R06421		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32556		metacyc.compound:RXN-12983		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32558		kegg.reaction:R09968		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32560		metacyc.compound:RXN-8547		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32562		kegg.reaction:R09969		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32564		metacyc.compound:RXN-8546		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32566		kegg.reaction:R09970		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32568		metacyc.compound:RXN-8576		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:32570		kegg.reaction:R09971		oboinowl:hasDbXref	sempav:UnspecifiedMatching
